idade,genero,renda,compras_ano_passado,satisfacao
40,Masculino,2305.552461337142,3,Media
27,Masculino,2864.026759887234,1,Alta
76,Feminino,1103.257349752269,3,Media
46,Masculino,3666.2140544345884,9,Media
56,Masculino,2404.1043910226263,9,Baixa
65,Feminino,1655.0979369494037,1,Alta
79,Feminino,1479.7653760326434,6,Media
57,Feminino,898.8993653207842,2,Media
61,Masculino,1613.8515776669844,4,Media
58,Masculino,4375.570416804098,7,Alta
55,Masculino,5175.835165583816,7,Alta
25,Feminino,3267.523881961613,7,Alta
47,Masculino,1952.0211673382946,6,Media
22,Masculino,2081.029771055584,1,Baixa
42,Masculino,2917.229763653013,3,Alta
51,Masculino,1177.9572732573297,6,Alta
71,Feminino,3221.5622441092714,6,Media
38,Feminino,2330.7838898128252,6,Media
67,Masculino,1953.1421416799506,9,Media
56,Masculino,3326.6761712253447,6,Alta
32,Feminino,876.9276512569363,0,Alta
49,Masculino,2348.7624796780806,7,Media
21,Feminino,1534.1010999327514,2,Media
44,Masculino,2899.9396568270186,2,Media
47,Feminino,1499.7835278526481,6,Media
66,Feminino,3359.134092545062,6,Media
37,Feminino,1508.6648019534096,0,Media
56,Feminino,1982.99801361913,6,Media
75,Feminino,1519.0050426923556,2,Baixa
77,Feminino,4034.943653601775,3,Baixa
41,Masculino,2393.4347988506092,8,Media
42,Feminino,2208.7209963416376,3,Media
63,Feminino,2344.24737728749,1,Media
58,Feminino,2131.625321921083,0,Media
49,Feminino,1944.3741373837493,4,Alta
18,Masculino,2002.5368925045968,7,Media
54,Feminino,3271.722948378797,7,Alta
22,Feminino,3301.2737793026367,5,Media
77,Masculino,1903.6790612182422,4,Media
33,Feminino,2707.227389089289,9,Media
57,Feminino,2931.832585756551,0,Media
49,Feminino,2097.8019232714178,2,Media
36,Feminino,3268.203144232948,8,Media
62,Feminino,1995.0548722534998,7,Media
28,Masculino,2690.2520464818513,6,Media
66,Masculino,2728.1177242449808,1,Baixa
60,Feminino,2911.9503615015246,1,Media
23,Feminino,2986.800923231617,4,Baixa
41,Feminino,2459.3596860410003,3,Media
60,Masculino,3815.300236384531,5,Media
55,Masculino,2716.4911062302167,4,Media
46,Feminino,2176.4370432110213,2,Media
68,Feminino,3190.7378336673505,7,Media
71,Feminino,3972.7643783141075,6,Media
77,Masculino,3610.8471623155974,7,Alta
44,Masculino,2770.0335077595923,6,Media
79,Feminino,1476.0726481827548,8,Media
79,Feminino,2339.3953399862744,7,Media
35,Feminino,2627.4194319910794,1,Baixa
27,Feminino,2847.830287645366,1,Alta
70,Feminino,1772.9962698459744,2,Media
45,Feminino,2863.3300153213504,0,Alta
36,Feminino,2029.1579976571884,1,Alta
44,Feminino,2733.451557985775,5,Media
66,Feminino,2494.4953694264045,1,Baixa
50,Masculino,2846.3401677104143,7,Media
28,Masculino,2646.640785396238,0,Media
39,Masculino,2317.9026532310004,2,Alta
54,Feminino,1992.713346071763,6,Media
65,Masculino,2674.6247502477713,6,Media
55,Feminino,2682.1184665088053,5,Media
48,Masculino,2732.2090652867114,9,Media
48,Masculino,1444.3375525024883,0,Media
67,Feminino,2529.960100080908,8,Baixa
54,Feminino,3073.839715404745,1,Baixa
24,Feminino,3270.664406341927,0,Baixa
65,Masculino,2816.6113649868917,1,Media
68,Feminino,1430.8700220987837,9,Media
26,Feminino,1961.6449728099233,8,Alta
47,Feminino,443.47450981276916,3,Media
19,Masculino,462.641442067493,6,Alta
42,Masculino,831.2725070557501,8,Media
72,Masculino,2463.2152748769954,4,Media
40,Masculino,3086.0316240405464,5,Alta
77,Masculino,2082.784293136179,4,Media
77,Masculino,3230.1076118585775,0,Baixa
66,Masculino,2512.196921651235,3,Media
40,Masculino,2240.3336433985883,6,Baixa
24,Feminino,2074.650803072356,1,Media
60,Feminino,3576.693420700181,4,Baixa
66,Feminino,4859.109137507507,7,Alta
58,Masculino,3483.3378847066533,4,Baixa
65,Masculino,3230.9102504264474,6,Alta
30,Feminino,3071.0101920812767,6,Alta
27,Masculino,2681.475284445463,7,Media
51,Masculino,1108.453770615571,8,Media
18,Masculino,2201.6513949915648,7,Media
18,Masculino,2973.2426190049855,6,Alta
37,Masculino,3624.9701558122247,4,Baixa
32,Feminino,2246.487772345523,0,Media
58,Feminino,2877.2684235793804,4,Baixa
18,Masculino,3168.4592129555213,3,Media
52,Masculino,-10.568332259451836,6,Alta
57,Masculino,2082.6599856140533,3,Media
60,Masculino,2252.6699617850136,9,Alta
62,Feminino,1571.818780190604,0,Media
44,Feminino,3276.260272542815,3,Baixa
76,Feminino,2905.1807396894874,3,Media
29,Masculino,158.62885228952018,0,Media
71,Feminino,3657.376538701636,4,Media
76,Masculino,3200.476119197506,7,Media
25,Feminino,3251.3204119491165,5,Baixa
28,Masculino,2259.5481081454327,8,Alta
63,Masculino,3610.2867157352625,5,Media
23,Feminino,854.0905796772349,1,Media
47,Feminino,993.2835140747118,2,Alta
27,Masculino,753.3255445867007,7,Alta
41,Feminino,2913.9213694572372,3,Media
77,Feminino,2826.305591411236,4,Alta
67,Masculino,1012.1615239436351,5,Baixa
24,Masculino,4018.0287824628167,9,Media
18,Masculino,3635.144846435108,4,Media
34,Masculino,2161.9759407415227,9,Alta
64,Masculino,3106.3000141570096,9,Baixa
22,Masculino,3368.0669727133322,8,Baixa
58,Masculino,3111.02125826753,1,Baixa
23,Feminino,2957.52564133905,2,Media
31,Feminino,2947.670701259578,1,Media
21,Feminino,2662.149824706073,0,Media
49,Masculino,3370.188499891248,0,Media
37,Feminino,1728.381212854749,1,Media
37,Masculino,4642.638642434997,9,Alta
74,Masculino,3119.0589796509644,1,Media
54,Feminino,1447.040492164462,2,Alta
43,Masculino,2235.439885784728,5,Alta
51,Feminino,910.4538976707006,0,Media
23,Masculino,2804.508411490381,0,Media
52,Masculino,2550.943436665221,1,Alta
18,Feminino,2598.062216314493,8,Baixa
62,Masculino,2285.0043981619774,3,Alta
73,Feminino,2657.795369770555,7,Media
58,Masculino,2883.512173197518,2,Alta
61,Feminino,1570.4277117801626,9,Media
46,Masculino,1487.1112165582317,9,Media
51,Masculino,2732.6101514141565,9,Media
48,Feminino,997.9601067989311,9,Alta
47,Masculino,1282.8519860009474,7,Media
36,Masculino,2968.8699685286942,6,Media
33,Feminino,1238.1901186530752,0,Alta
33,Masculino,3451.2940303030136,7,Media
42,Masculino,3484.015423015673,1,Baixa
46,Feminino,3167.16927434032,1,Baixa
20,Masculino,3214.0194913866667,8,Baixa
63,Feminino,2584.401568152741,4,Media
22,Masculino,2972.7083850938657,1,Media
39,Feminino,2461.7652127513147,2,Media
59,Masculino,2170.199113421145,6,Baixa
31,Feminino,1136.4323416512857,3,Media
63,Feminino,-1.8668305197229529,2,Media
23,Masculino,1633.7642687630077,2,Media
52,Feminino,2398.642619870718,1,Alta
45,Masculino,2480.4030792890376,6,Media
73,Feminino,1840.1370236129674,5,Alta
71,Masculino,2705.927507920824,7,Media
20,Masculino,3437.0545539754526,6,Media
38,Masculino,1253.1810229030602,4,Media
31,Masculino,2174.025310594122,4,Baixa
57,Feminino,3918.7980636781363,2,Media
44,Masculino,1552.2305114962528,4,Media
48,Feminino,1706.2110241535306,2,Media
48,Masculino,2748.639811011959,0,Media
59,Masculino,1294.7935654800463,9,Alta
34,Masculino,3324.531701677727,0,Baixa
48,Feminino,3121.4691221126186,7,Alta
48,Masculino,1502.661755657989,6,Media
32,Feminino,3286.5354972979903,0,Media
29,Masculino,3136.8542774259568,9,Media
33,Masculino,1393.9049895726619,6,Alta
36,Feminino,4941.065167078103,6,Media
38,Feminino,728.3209687694475,0,Baixa
39,Masculino,3457.177499024355,1,Media
67,Masculino,3654.7466253735856,9,Media
37,Feminino,2464.3208146780757,8,Media
56,Masculino,1194.0567626221214,0,Alta
27,Feminino,2966.425217954842,5,Media
65,Masculino,2750.794529371514,0,Media
41,Feminino,1505.1538764865973,3,Media
71,Masculino,4317.529285879165,3,Alta
59,Masculino,2701.21880690424,8,Media
55,Masculino,1744.8481871335302,6,Alta
38,Masculino,2223.294212121292,8,Alta
71,Masculino,1918.7741995191618,2,Media
18,Masculino,3200.256609188375,3,Baixa
44,Masculino,3266.7428327833222,9,Media
20,Masculino,5064.974021577917,8,Media
35,Masculino,2964.631361394188,5,Alta
64,Masculino,1434.1742005781534,6,Media
29,Feminino,4138.288001353936,7,Baixa
61,Feminino,1842.074454117189,6,Media
59,Feminino,4695.034542689593,4,Media
75,Masculino,2829.156659582099,3,Alta
28,Feminino,2231.6863379006895,7,Media
74,Feminino,5597.028871620595,4,Baixa
36,Masculino,1697.5186114430792,9,Media
55,Feminino,2383.3611237331797,8,Media
56,Feminino,2875.275049323562,0,Media
68,Feminino,4279.560049342246,3,Alta
49,Feminino,3056.1953735728657,6,Media
31,Masculino,2197.696088646737,0,Baixa
67,Masculino,2234.5988188076017,1,Media
46,Masculino,1783.6495694723542,6,Media
50,Masculino,2263.5189354063555,9,Baixa
34,Masculino,1948.9832173560978,2,Media
74,Feminino,2859.1606801482744,4,Media
73,Masculino,2911.9105789497153,6,Baixa
19,Masculino,1922.1704003500386,2,Media
79,Masculino,2403.4290503688403,0,Baixa
58,Masculino,3519.7486099033486,7,Media
39,Feminino,2631.010707740471,3,Media
54,Feminino,2427.719381887685,0,Media
66,Feminino,1700.942023053803,6,Alta
72,Masculino,3561.594887741554,0,Alta
27,Masculino,3147.578616717806,8,Media
63,Masculino,3742.416796625763,4,Media
42,Feminino,3408.9506988016055,8,Media
31,Masculino,969.53553498268,3,Media
75,Masculino,866.4517431112959,5,Media
19,Feminino,2106.7107602364586,3,Media
61,Feminino,2547.1390254206967,4,Media
24,Masculino,2031.9870272586363,3,Media
48,Feminino,1248.3468906796875,3,Media
26,Feminino,3268.40124457,4,Alta
67,Feminino,1882.355707543943,9,Media
46,Feminino,1515.0830279816307,7,Media
29,Feminino,2975.319644182023,8,Media
29,Masculino,1981.0488286048794,9,Media
29,Feminino,2444.1307140922404,6,Alta
39,Feminino,3924.6158410518938,0,Alta
27,Masculino,1951.824784926866,3,Media
32,Feminino,3299.69076570788,2,Media
40,Masculino,2352.6022543323134,8,Media
28,Feminino,2519.0813468427377,5,Media
76,Feminino,2657.335945560777,8,Baixa
76,Feminino,2680.8330452882,3,Baixa
60,Masculino,3081.5089458985503,1,Media
74,Masculino,3049.2754743386095,0,Media
70,Masculino,2369.711946428389,1,Media
33,Masculino,1068.8648083968344,2,Alta
48,Masculino,1397.7867443658802,8,Media
73,Feminino,3872.5895688525634,5,Alta
76,Feminino,3807.588256198478,0,Alta
23,Masculino,2523.433156195129,1,Media
78,Masculino,2847.3521986253254,3,Media
34,Feminino,2333.141913192687,5,Alta
37,Feminino,3276.624483640565,6,Alta
30,Masculino,1977.0790879073647,6,Alta
63,Masculino,1237.2376965505857,3,Media
68,Feminino,772.7850835836741,6,Media
74,Masculino,1626.1538706931392,3,Media
33,Masculino,1458.4115380820904,2,Media
62,Masculino,3393.4589019036307,7,Media
25,Feminino,3750.3384321261606,7,Baixa
27,Masculino,2488.009087913263,7,Media
78,Masculino,1655.6682977847518,6,Baixa
21,Feminino,2168.6113932683465,4,Media
25,Feminino,3119.061122573287,2,Media
76,Masculino,915.1472012528593,2,Media
21,Masculino,2002.1383974889113,9,Media
45,Feminino,1976.6820825773202,3,Media
35,Masculino,2049.2812541246913,8,Baixa
70,Masculino,5185.045021457324,4,Media
26,Masculino,3092.0835275809554,9,Alta
39,Masculino,2935.895606007504,2,Media
59,Feminino,1408.6672424937135,8,Baixa
39,Feminino,2168.98637553065,7,Media
23,Feminino,1208.9918453878388,5,Media
22,Masculino,2624.7318204566664,2,Media
62,Feminino,4233.03791198956,2,Media
54,Feminino,2720.860150467071,8,Media
77,Masculino,1979.365106488597,3,Media
21,Masculino,3000.457470434382,8,Alta
23,Feminino,2204.0919354761463,5,Baixa
58,Feminino,3773.505258667121,8,Alta
21,Feminino,3945.14914393967,8,Media
75,Feminino,3684.291424166355,3,Media
47,Masculino,4026.3005816410196,9,Media
58,Feminino,1725.1260470213415,1,Media
49,Feminino,2463.261938350756,8,Alta
79,Feminino,2873.437510153633,5,Media
50,Feminino,1489.7743447741502,5,Media
43,Masculino,1775.4473164264655,1,Media
63,Masculino,2252.3781934926287,3,Media
45,Masculino,1982.8805698303881,7,Media
46,Feminino,2486.5129684345743,5,Media
25,Masculino,1805.6529211122092,7,Media
23,Feminino,2035.390617831299,0,Media
20,Feminino,3567.9472293782687,0,Baixa
64,Masculino,1514.6402214644922,1,Media
64,Feminino,1494.6738700176707,4,Baixa
67,Masculino,2325.5957129955364,9,Baixa
57,Masculino,1879.5969851278385,4,Alta
48,Masculino,3581.4836187293113,3,Media
41,Masculino,3795.1638212619637,5,Baixa
64,Masculino,1766.138860137551,5,Media
37,Feminino,3204.7650772542283,7,Media
30,Feminino,2673.473722523533,6,Media
72,Feminino,2471.0405477403892,5,Alta
68,Feminino,3132.8112464704504,8,Alta
58,Feminino,3492.6649425305322,8,Alta
74,Masculino,2614.7935467390384,3,Media
55,Feminino,3869.5924355732086,2,Alta
67,Masculino,3473.6422728613475,2,Media
46,Masculino,1737.58154946308,4,Media
75,Masculino,3048.3789663595217,9,Media
45,Feminino,1091.2894852925333,3,Alta
56,Masculino,1448.0562462998441,2,Baixa
34,Feminino,1552.0475598505618,9,Baixa
64,Feminino,1020.8241173660522,0,Media
28,Masculino,2350.138665753586,4,Alta
24,Feminino,3682.830750228777,4,Media
23,Feminino,2733.5266787437554,4,Baixa
54,Feminino,3240.2631584873725,3,Media
50,Masculino,2663.3329503559667,3,Media
23,Masculino,966.0469503710758,9,Media
69,Masculino,2078.420660288492,0,Media
53,Feminino,2635.8420132324322,0,Baixa
79,Feminino,4521.372836819516,2,Media
57,Feminino,1751.560212878302,1,Alta
34,Masculino,3110.0893269727603,7,Alta
68,Masculino,2274.0668043031615,5,Media
45,Masculino,3119.725137899245,4,Media
76,Feminino,3008.113848057481,5,Media
30,Masculino,2566.87719651356,3,Media
25,Feminino,3047.4450405919724,7,Media
67,Masculino,3339.600532689258,5,Baixa
65,Feminino,2466.494112823746,8,Baixa
60,Masculino,3409.548052720883,8,Media
73,Masculino,2970.420833443478,9,Media
19,Masculino,4352.456026643484,5,Media
76,Masculino,2056.530852997025,0,Alta
40,Masculino,2722.062989419919,3,Media
77,Feminino,1765.0412439417946,8,Media
31,Masculino,1843.162960188341,5,Media
64,Masculino,2854.72566850431,3,Media
43,Masculino,1530.7484263181964,5,Media
35,Feminino,1467.0587885564366,0,Baixa
24,Masculino,2768.6703223895697,7,Media
68,Masculino,1221.2180042661312,7,Media
59,Feminino,2529.2130937252186,4,Baixa
30,Masculino,2164.1992564216316,2,Media
66,Masculino,3753.5683181103677,6,Baixa
62,Masculino,3058.661525809359,0,Media
39,Feminino,4576.218213828395,8,Media
38,Feminino,2466.032947810591,4,Alta
65,Feminino,1803.1075562590195,2,Media
63,Feminino,1974.6567117616576,5,Media
34,Feminino,2899.900570033698,6,Media
56,Masculino,748.5459508244103,8,Media
34,Masculino,2071.086335209344,3,Baixa
65,Masculino,1190.7514754250315,7,Baixa
61,Feminino,2229.301639851829,9,Media
51,Masculino,3446.928161576894,5,Baixa
37,Masculino,2770.3454691213838,7,Media
19,Feminino,1581.0970179254537,0,Alta
59,Masculino,3748.126126107329,8,Alta
53,Feminino,3790.490168773625,5,Media
75,Feminino,1787.267097604236,3,Baixa
36,Feminino,4542.038785194807,1,Media
40,Masculino,1897.452665405822,8,Baixa
66,Masculino,4236.787431324973,1,Alta
57,Masculino,2202.0228118523432,6,Baixa
40,Masculino,376.40716806738965,4,Baixa
72,Feminino,2722.913051687606,1,Alta
50,Feminino,3068.9553206831224,5,Baixa
72,Feminino,4485.427620657338,8,Media
42,Feminino,1869.7870340697818,2,Media
19,Feminino,1703.4794546621647,0,Media
68,Feminino,2547.9994375122246,2,Media
65,Masculino,3012.4115250803648,7,Alta
51,Feminino,3630.6927702698285,1,Media
39,Feminino,1651.4175998413393,2,Media
57,Masculino,463.8570511412902,5,Media
41,Masculino,2365.9202987930157,9,Media
64,Masculino,2106.9671396632216,0,Media
71,Feminino,1027.0014834446713,5,Media
39,Feminino,2734.7289296780573,8,Media
22,Feminino,2581.9108406327678,2,Media
72,Masculino,5640.237941995349,5,Media
66,Feminino,2493.5272021352916,4,Media
27,Masculino,2342.1856821875613,5,Alta
34,Feminino,2338.3383851808303,9,Baixa
45,Masculino,2761.8648130938955,3,Media
22,Feminino,3449.6487961663847,9,Media
24,Feminino,3119.6167096784807,3,Baixa
18,Feminino,1936.8288990770498,1,Baixa
33,Feminino,3578.8334462565354,8,Baixa
40,Feminino,3612.647826625972,3,Media
76,Masculino,1661.2099105765503,2,Media
46,Feminino,1742.6490161864026,0,Baixa
42,Feminino,3382.193092528936,2,Media
22,Masculino,2029.3806671789157,9,Media
58,Feminino,1182.6904155538182,1,Alta
24,Feminino,3275.8116691464265,6,Media
77,Masculino,3667.103478427968,2,Media
24,Masculino,4321.528606859418,4,Alta
34,Feminino,2170.3412625840056,1,Media
70,Masculino,2935.532944393912,5,Media
48,Masculino,721.8559538706713,4,Baixa
47,Feminino,1730.357270875657,4,Alta
78,Masculino,2938.204251471214,0,Alta
66,Masculino,1386.8782319815668,7,Media
47,Masculino,1912.1115448324892,4,Media
52,Masculino,3743.149989533158,8,Alta
79,Feminino,1340.7351294311761,0,Media
65,Feminino,4126.048945296683,8,Baixa
58,Masculino,3510.617352761597,2,Baixa
58,Feminino,2447.332044910502,1,Media
77,Feminino,3555.42031445487,9,Alta
71,Feminino,1537.9649465692319,9,Media
77,Masculino,822.5873519608895,5,Baixa
54,Masculino,2455.6251268797278,9,Media
34,Feminino,2938.0726930732635,3,Alta
35,Masculino,2443.2806020459793,4,Media
35,Masculino,1633.908416608579,4,Media
41,Feminino,3571.822544452334,4,Media
44,Feminino,2399.171549439073,3,Baixa
46,Masculino,1050.7841651098963,4,Media
21,Masculino,2490.662332944069,1,Alta
59,Masculino,1995.5141952526847,9,Alta
28,Masculino,2269.5414562872606,6,Media
20,Feminino,4020.60356689583,0,Media
73,Masculino,3001.2007523610214,5,Alta
35,Feminino,223.60308139009248,5,Media
32,Feminino,2504.193267220904,0,Media
69,Feminino,1670.8276685492162,7,Baixa
20,Masculino,3717.3569918121175,3,Baixa
37,Feminino,2212.8684042190685,6,Media
24,Feminino,4232.309254889813,7,Alta
77,Masculino,2919.3067731038627,6,Media
47,Masculino,1464.1755621839945,4,Baixa
60,Feminino,3923.2389716181715,3,Media
77,Masculino,1641.0633442453282,6,Baixa
67,Masculino,597.6691050491752,6,Media
42,Feminino,1594.2323013558266,9,Media
46,Feminino,4860.518159410938,2,Media
45,Masculino,2358.084987133141,9,Baixa
78,Feminino,242.0958310734377,5,Alta
50,Masculino,3814.3652605000307,7,Media
51,Feminino,2519.537143160609,1,Media
28,Feminino,3992.354170122477,1,Media
28,Feminino,5117.486197568534,3,Media
44,Masculino,2986.7207393656845,3,Alta
63,Feminino,2519.108315966231,0,Baixa
61,Feminino,2785.0371145601143,7,Alta
77,Feminino,860.8356582544368,8,Media
76,Feminino,3715.1736172228,9,Alta
76,Masculino,2176.5565620865937,7,Alta
68,Masculino,4406.597442555445,3,Baixa
52,Masculino,552.4796117029325,9,Media
33,Masculino,3658.8366203769974,7,Baixa
74,Masculino,2676.7998557029373,3,Media
51,Feminino,2836.040416856257,3,Alta
19,Feminino,3862.3945070518407,9,Media
24,Feminino,2402.372885542519,7,Baixa
46,Feminino,1906.0509296587488,0,Alta
67,Feminino,2732.4372469807477,4,Baixa
54,Feminino,1031.9325242148516,1,Baixa
61,Masculino,1979.7062368730872,2,Media
48,Masculino,3124.013183431013,5,Media
54,Feminino,3351.160197224169,5,Media
50,Masculino,2755.638885993631,1,Baixa
26,Feminino,3191.2868146092947,6,Media
40,Masculino,4661.161711382598,8,Baixa
58,Feminino,3191.6383457238007,3,Alta
40,Masculino,1605.9610870341894,9,Media
56,Feminino,2790.7709699955644,9,Alta
21,Feminino,831.837290824174,2,Alta
40,Masculino,2764.6974735439467,8,Media
31,Masculino,1708.3450047902325,9,Media
19,Feminino,2428.938397130111,8,Baixa
18,Masculino,2522.8557703478955,2,Media
44,Masculino,3289.240363788561,4,Alta
33,Feminino,2008.7890096937956,5,Media
47,Masculino,2238.831543601382,5,Baixa
64,Masculino,2203.1851378385486,9,Alta
52,Masculino,4122.433673865366,1,Alta
35,Masculino,3034.707754655657,9,Alta
77,Feminino,2580.9914329700596,7,Media
58,Masculino,3278.4302685875573,2,Media
62,Feminino,2878.5631015315416,2,Media
78,Masculino,2601.336209947834,6,Media
21,Feminino,701.8713090482347,1,Media
75,Masculino,1094.3350261000214,9,Alta
66,Feminino,2006.4229895413332,0,Media
71,Masculino,3408.3588753880103,5,Alta
71,Feminino,3451.786789000462,7,Media
42,Feminino,4568.999536704201,2,Baixa
26,Masculino,2416.7021555188035,6,Alta
45,Masculino,4320.221460657242,7,Media
61,Masculino,2008.6080881261307,3,Media
38,Masculino,2104.4326773583684,8,Media
50,Masculino,1483.6084532604223,0,Alta
64,Masculino,2275.123504997904,8,Baixa
77,Masculino,1832.4707446332354,5,Media
59,Feminino,3145.1091277733617,7,Alta
25,Masculino,2069.797180532824,3,Alta
29,Masculino,1621.7292252669845,9,Baixa
72,Masculino,2948.7951833986244,8,Alta
40,Masculino,924.467411501967,9,Baixa
40,Feminino,1570.4504017796426,2,Media
56,Masculino,2740.1770531682387,5,Media
56,Feminino,1601.1972397046934,4,Media
76,Feminino,1702.8489994078855,6,Media
69,Masculino,3296.4347005385744,0,Media
49,Masculino,2192.163265377007,1,Media
57,Feminino,2344.699911017979,6,Baixa
70,Masculino,2641.4353851357473,9,Media
33,Masculino,3177.8328672879074,1,Alta
62,Masculino,1457.2300823803243,8,Media
57,Masculino,2631.2177183000013,1,Media
70,Masculino,1810.5773100287881,7,Baixa
68,Feminino,3131.763041866032,2,Baixa
48,Masculino,2062.475691180543,4,Media
31,Masculino,2269.9470655992814,3,Media
34,Masculino,2459.1181580079,2,Media
64,Feminino,1618.9373374785155,4,Media
43,Feminino,2833.100434355595,0,Baixa
23,Masculino,2979.6356658011505,8,Baixa
67,Masculino,-278.1738731827163,2,Media
29,Feminino,3209.2607423291993,5,Alta
71,Masculino,2423.5671345873243,2,Media
19,Feminino,1901.033237651549,4,Alta
74,Feminino,4302.587009563716,3,Alta
73,Masculino,2583.411282369747,5,Alta
74,Masculino,1948.0313600915208,8,Media
47,Feminino,3379.889998341586,1,Media
37,Masculino,4150.063490473458,7,Media
40,Feminino,2721.7458824367113,0,Alta
59,Masculino,1980.6048768278783,3,Media
36,Masculino,656.3586263849486,0,Media
49,Feminino,3209.392617072633,2,Alta
25,Feminino,4257.54473368819,3,Media
28,Masculino,1310.3182766541024,2,Baixa
63,Masculino,2058.07799754356,0,Media
70,Masculino,2245.3261382824976,0,Media
25,Masculino,2091.0794400979476,0,Media
57,Feminino,2515.839686618659,1,Media
64,Masculino,3820.272787620742,4,Media
46,Masculino,3962.6462647279886,7,Baixa
45,Masculino,3177.460243039577,1,Media
20,Masculino,4077.520967337688,0,Media
64,Masculino,2692.386371454436,3,Media
64,Feminino,522.2101929691453,3,Media
49,Feminino,1813.811800747221,4,Alta
51,Feminino,3193.030518035115,1,Media
41,Masculino,3149.5602922576063,4,Baixa
76,Feminino,1330.1131098529086,5,Media
57,Feminino,2340.9349606516225,9,Media
54,Masculino,2361.8259038088245,6,Media
67,Feminino,1859.7368255059635,5,Media
24,Masculino,3194.6069719212655,0,Media
28,Feminino,4275.85350415226,7,Media
73,Masculino,2904.3398930798203,4,Media
21,Feminino,2019.2609117009868,6,Baixa
77,Masculino,3628.9777584678595,4,Media
36,Masculino,3618.170368134308,3,Alta
34,Feminino,2267.016007602092,1,Media
19,Feminino,2877.784598138653,4,Media
77,Feminino,1726.8237127039793,8,Alta
36,Feminino,3501.623562877044,8,Baixa
45,Feminino,2341.6366196961526,2,Media
54,Masculino,3115.3298240657605,2,Media
61,Masculino,2610.6887080699444,0,Media
37,Feminino,2455.2569687280716,1,Media
57,Masculino,2715.474599645516,6,Media
69,Feminino,3591.1148579243204,9,Media
22,Masculino,847.7086394251689,6,Baixa
72,Masculino,3969.71921613854,1,Baixa
76,Masculino,706.277982292298,2,Media
23,Masculino,1778.8790567692204,0,Alta
64,Feminino,1587.9281275810345,2,Baixa
66,Masculino,2160.1090078204356,7,Media
53,Feminino,674.6189126531392,0,Media
70,Masculino,-359.17907882367126,9,Baixa
31,Masculino,4810.742938846717,9,Media
24,Feminino,1368.157883242995,5,Baixa
27,Masculino,2228.3959508915937,9,Media
76,Masculino,2913.94722161013,1,Media
77,Feminino,975.0907064503692,1,Media
66,Feminino,3048.7059955829436,8,Media
52,Feminino,1592.2372813216602,7,Media
73,Masculino,1176.2830642282627,6,Baixa
65,Masculino,1762.8107432041634,8,Alta
29,Masculino,1708.3385008942232,9,Alta
63,Feminino,867.5146675403619,0,Media
77,Masculino,3890.0512746693803,1,Media
69,Masculino,3764.1803777476025,1,Baixa
20,Feminino,2474.1178819543384,4,Media
59,Feminino,2474.0586259449096,6,Baixa
64,Masculino,2680.187289034738,7,Alta
55,Masculino,2548.502853237197,8,Media
46,Feminino,2944.7780308852707,4,Alta
35,Feminino,3612.068423176961,3,Media
50,Masculino,2142.6436237235966,6,Alta
26,Feminino,3188.9525030092486,0,Alta
57,Masculino,1406.2320196322498,4,Media
60,Masculino,1698.4656390936836,4,Media
75,Masculino,1507.4104733811496,6,Media
24,Masculino,3205.0605570852904,9,Media
36,Masculino,3539.8925881933974,8,Media
25,Masculino,2407.4765483338106,7,Alta
20,Feminino,3500.138779771299,8,Media
22,Masculino,2449.4126355057333,6,Media
78,Feminino,2168.0369014046364,8,Media
73,Masculino,2248.6087882990005,0,Baixa
60,Feminino,1594.6772849728386,1,Alta
40,Feminino,3535.9386499750703,9,Alta
30,Masculino,3333.8535820432326,6,Media
28,Feminino,2872.491507851887,7,Baixa
18,Feminino,3253.9144796597197,6,Media
58,Masculino,2855.291488043563,9,Media
60,Feminino,2850.7231349283143,9,Media
26,Masculino,2547.9582184145347,9,Media
46,Masculino,2448.9510658422946,7,Alta
24,Feminino,2060.9164383416114,9,Alta
76,Masculino,3726.9916983912117,1,Media
54,Masculino,2483.8374969211472,7,Baixa
64,Masculino,2179.8878460174783,5,Media
71,Feminino,3669.4008078620877,2,Alta
74,Masculino,2082.7497377591476,4,Media
69,Feminino,3283.167177322728,4,Alta
52,Masculino,2365.6767902700453,2,Media
50,Feminino,2336.440526838525,7,Alta
30,Masculino,1918.8278636420155,0,Media
67,Feminino,1462.9525476095941,3,Baixa
72,Feminino,2474.219214984988,2,Media
41,Masculino,2365.1334197729057,9,Media
53,Masculino,1212.3163510713403,3,Media
21,Masculino,1491.4979756292196,3,Media
35,Masculino,2527.325505279126,2,Alta
20,Feminino,3104.7087489273385,5,Media
40,Masculino,3188.972352589114,2,Media
37,Masculino,3645.806529656237,7,Baixa
23,Feminino,3960.757867364843,9,Media
19,Feminino,4560.0694604734745,2,Alta
32,Feminino,3134.9673339529004,3,Baixa
25,Masculino,3017.765480709285,0,Media
54,Masculino,3062.5756879871815,6,Media
74,Masculino,2856.6464834307085,2,Media
79,Feminino,2467.361348123878,9,Alta
68,Feminino,2176.5003502128,9,Media
69,Feminino,1949.7391537699668,0,Media
42,Masculino,2540.9980778279255,5,Media
77,Masculino,975.1968753116735,8,Alta
59,Masculino,3026.43441493591,5,Media
58,Feminino,2999.41576609265,1,Media
63,Masculino,-1052.9376872708635,4,Media
72,Feminino,2812.7306222246734,4,Media
31,Masculino,1219.5084374946903,2,Alta
36,Masculino,1079.5413056092582,0,Media
